Customer,Date,Product weight,Product price,Gender,Branch/Locker,Location,InvoiceId
UTJ584962,2022-09-04,0.83,4150.0,F,G-Location 2,Yerevan,INV-29
RKB343372,2022-09-04,3.99,21945.0,F,G-Location 1,Yerevan,INV-30
HAS999919,2022-09-04,0.34,2040.0000000000002,M,G-Location 2,Yerevan,INV-31
XHY594644,2022-09-04,5.16,25800.0,F,G-Location 1,Yerevan,INV-32
CAE329000,2022-09-04,1.06,8480.0,M,G-Location 4,Yerevan,INV-33
HQH607404,2022-09-04,0.8,4000.0,F,G-Location 4,Yerevan,INV-34
LCV569899,2022-09-04,0.19,1140.0,F,G-Location 5,Yerevan,INV-35
DHC590982,2022-09-04,5.49,13725.0,M,G-Location 3,Yerevan,INV-36
DXP573679,2022-09-04,3.22,17710.0,M,G-Location 3,Yerevan,INV-37
ZHQ659592,2022-09-04,7.22,36100.0,M,G-Location 1,Yerevan,INV-38
XKE355294,2022-09-04,3.9,19500.0,M,G-Location 1,Yerevan,INV-39
MPE861006,2022-09-04,3.0,19500.0,F,G-Location 3,Yerevan,INV-40
HTL643498,2022-09-04,4.52,11299.999999999998,F,G-Location 1,Yerevan,INV-41
VBV804469,2022-09-04,3.26,17930.0,F,G-Location 1,Yerevan,INV-42
SHW893449,2022-09-04,1.63,9780.0,F,G-Location 2,Yerevan,INV-43
DOB145243,2022-09-04,1.43,2860.0,M,G-Location 3,Yerevan,INV-44
LZY127857,2022-09-04,0.97,2425.0,M,G-Location 2,Yerevan,INV-45
YOB956694,2022-09-04,0.93,5580.0,F,G-Location 1,Yerevan,INV-46
RNM922172,2022-09-04,2.93,23440.0,M,G-Location 2,Yerevan,INV-47
KFO384540,2022-09-04,5.29,26450.0,M,G-Location 1,Yerevan,INV-48
BGH356607,2022-09-04,0.37,740.0,F,G-Location 1,Yerevan,INV-49
HSG986710,2022-09-04,5.69,34140.0,M,G-Location 2,Yerevan,INV-50
VFT706042,2022-09-04,0.4,2200.0,M,G-Location 4,Yerevan,INV-51
EYT348781,2022-09-04,7.78,46680.0,F,G-Location 4,Yerevan,INV-52
JZK399401,2022-09-04,4.99,24950.0,F,G-Location 3,Yerevan,INV-53
BFO516154,2022-09-04,4.05,10125.0,F,G-Location 1,Yerevan,INV-54
BSF439593,2022-09-04,4.52,11299.999999999998,M,G-Location 2,Yerevan,INV-55
ZFZ316415,2022-09-04,6.55,13100.0,F,G-Location 1,Yerevan,INV-56
UFG204567,2022-09-04,0.36,1800.0,F,G-Location 5,Yerevan,INV-57
IYC761557,2022-09-04,2.88,5760.0,M,G-Location 4,Yerevan,INV-58
CFA767806,2022-09-04,4.95,32175.0,F,G-Location 5,Yerevan,INV-59
AQN693888,2022-09-04,6.45,51600.0,M,G-Location 1,Yerevan,INV-60
COG533445,2022-09-04,3.87,19350.0,M,G-Location 1,Yerevan,INV-61
BNU847361,2022-09-04,3.35,21775.0,M,G-Location 4,Yerevan,INV-62
HKV661210,2022-09-04,3.86,30880.0,M,G-Location 3,Yerevan,INV-63
JSC286875,2022-09-04,4.65,23250.0,M,G-Location 2,Yerevan,INV-64
DWY968025,2022-09-04,1.33,2660.0,F,G-Location 2,Yerevan,INV-65
BVI740616,2022-09-04,6.82,13640.0,F,G-Location 2,Yerevan,INV-66
YCU463604,2022-09-04,4.46,8920.0,M,G-Location 5,Yerevan,INV-67
PII838056,2022-09-04,7.7,46200.0,M,G-Location 2,Yerevan,INV-68
JDX144637,2022-09-04,6.89,41340.0,M,G-Location 4,Yerevan,INV-69
TJK603921,2022-09-04,6.52,32599.999999999996,F,G-Location 4,Yerevan,INV-70
QLB705562,2022-09-04,5.17,12925.0,F,G-Location 3,Yerevan,INV-71
BJC309342,2022-09-04,4.94,39520.0,M,G-Location 2,Yerevan,INV-72
TXB373754,2022-09-04,4.71,25905.0,M,G-Location 2,Yerevan,INV-73
OCA922132,2022-09-04,0.43,1075.0,F,G-Location 1,Yerevan,INV-74
BZU193872,2022-09-04,7.73,42515.0,M,G-Location 5,Yerevan,INV-75
TMI784963,2022-09-04,5.62,28100.0,F,G-Location 4,Yerevan,INV-76
AEF448288,2022-09-04,7.46,48490.0,F,G-Location 5,Yerevan,INV-77
WDO200846,2022-09-04,7.04,38720.0,F,G-Location 2,Yerevan,INV-78
QLB705562,2022-09-04,0.51,3315.0,F,G-Location 3,Yerevan,INV-79
QIX435501,2022-09-04,4.81,24049.999999999996,M,G-Location 5,Yerevan,INV-80
QKY428055,2022-09-04,1.05,2100.0,M,G-Location 3,Yerevan,INV-81
PKE560821,2022-09-04,3.24,8100.000000000001,M,G-Location 4,Yerevan,INV-82
FGU113123,2022-09-04,6.48,38880.0,F,G-Location 2,Yerevan,INV-83
BZD753201,2022-09-04,6.31,31549.999999999996,F,G-Location 5,Yerevan,INV-84
VOK538308,2022-09-04,6.55,32750.0,F,G-Location 4,Yerevan,INV-85
FQG758449,2022-09-04,0.32,2560.0,F,G-Location 2,Yerevan,INV-86
UTQ438172,2022-09-04,4.9,39200.0,M,G-Location 1,Yerevan,INV-87
JHW844267,2022-09-04,7.86,62880.0,F,G-Location 4,Yerevan,INV-88
QLB705562,2022-09-04,3.44,18920.0,M,G-Location 3,Yerevan,INV-89
OZT964046,2022-09-04,5.34,34710.0,F,G-Location 2,Yerevan,INV-90
XHP465840,2022-09-04,3.9,19500.0,M,G-Location 4,Yerevan,INV-91
AZC134292,2022-09-04,6.78,44070.0,M,G-Location 1,Yerevan,INV-92
ZBI969778,2022-09-04,2.69,21520.0,F,G-Location 1,Yerevan,INV-93
FMV107407,2022-09-04,7.1,42600.0,M,G-Location 4,Yerevan,INV-94
QPJ627993,2022-09-04,5.1,10200.0,F,G-Location 3,Yerevan,INV-95
FHL397053,2022-09-04,5.03,10060.0,M,G-Location 3,Yerevan,INV-96
MGJ291247,2022-09-04,2.81,22480.0,F,G-Location 1,Yerevan,INV-97
KYP568658,2022-09-04,2.49,12450.000000000002,M,G-Location 3,Yerevan,INV-98
YGE876658,2022-09-04,3.25,21125.0,F,G-Location 5,Yerevan,INV-99
XQS966092,2022-09-04,6.32,50560.0,M,G-Location 1,Yerevan,INV-100
PQM396263,2022-09-05,1.0,2000.0,M,G-Location 4,Yerevan,INV-1
SFJ937165,2022-09-05,5.48,13700.000000000002,M,G-Location 4,Yerevan,INV-2
DQA374038,2022-09-05,4.74,37920.0,M,G-Location 1,Yerevan,INV-3
NDX506296,2022-09-05,5.36,13400.0,F,G-Location 3,Yerevan,INV-4
IGA896168,2022-09-05,3.39,16950.0,F,G-Location 2,Yerevan,INV-5
RSZ182292,2022-09-05,4.08,8160.0,M,G-Location 2,Yerevan,INV-6
BDQ658968,2022-09-05,4.2,23100.0,M,G-Location 5,Yerevan,INV-7
LTY913465,2022-09-05,1.08,5940.0,M,G-Location 1,Yerevan,INV-8
QLC179363,2022-09-05,2.83,15565.0,M,G-Location 5,Yerevan,INV-9
UTW642140,2022-09-05,4.59,27540.0,F,G-Location 4,Yerevan,INV-10
JBB483918,2022-09-05,1.18,7670.0,F,G-Location 3,Yerevan,INV-11
TBE924790,2022-09-05,2.53,6324.999999999999,M,G-Location 1,Yerevan,INV-12
TNN954932,2022-09-05,7.21,36050.0,M,G-Location 3,Yerevan,INV-13
MAT301238,2022-09-05,5.94,11880.0,F,G-Location 1,Yerevan,INV-14
YQL994871,2022-09-05,4.62,9240.0,M,G-Location 2,Yerevan,INV-15
RCK687530,2022-09-05,6.84,54720.0,M,G-Location 4,Yerevan,INV-16
RER888685,2022-09-05,2.4,15600.0,M,G-Location 5,Yerevan,INV-17
PVA399085,2022-09-05,5.41,10820.0,M,G-Location 1,Yerevan,INV-18
WUG928609,2022-09-05,2.97,14850.000000000002,M,G-Location 2,Yerevan,INV-19
VYH919065,2022-09-05,1.61,10465.0,F,G-Location 2,Yerevan,INV-20
HAC413044,2022-09-05,7.69,38450.0,M,G-Location 1,Yerevan,INV-21
PGP688361,2022-09-05,1.13,9040.0,F,G-Location 3,Yerevan,INV-22
HOO968008,2022-09-05,0.83,2075.0,F,G-Location 3,Yerevan,INV-23
AQO509258,2022-09-05,0.93,5580.0,M,G-Location 4,Yerevan,INV-24
TEA482197,2022-09-05,2.3,18400.0,F,G-Location 5,Yerevan,INV-25
JAD277523,2022-09-05,5.01,12525.0,F,G-Location 4,Yerevan,INV-26
IJE152115,2022-09-05,2.98,7450.0,F,G-Location 1,Yerevan,INV-27
KCN351903,2022-09-05,3.27,8175.0,M,G-Location 4,Yerevan,INV-28
QIX435501,2022-09-05,3.09,18540.0,F,G-Location 5,Yerevan,INV-29
JIY355595,2022-09-05,6.22,12440.0,M,G-Location 4,Yerevan,INV-30
LWM722635,2022-09-05,5.84,32120.0,F,G-Location 5,Yerevan,INV-31
HEY937392,2022-09-05,7.15,39325.0,M,G-Location 2,Yerevan,INV-32
LLL116049,2022-09-05,7.53,15060.0,F,G-Location 5,Yerevan,INV-33
CSQ691283,2022-09-05,6.18,33990.0,F,G-Location 1,Yerevan,INV-34
BRC715411,2022-09-05,7.12,56960.0,M,G-Location 3,Yerevan,INV-35
KKL151217,2022-09-05,2.75,17875.0,M,G-Location 1,Yerevan,INV-36
LCR846952,2022-09-05,2.87,22960.0,M,G-Location 2,Yerevan,INV-37
NFT505969,2022-09-05,1.23,3075.0,M,G-Location 4,Yerevan,INV-38
GEU803518,2022-09-05,1.07,2675.0,M,G-Location 1,Yerevan,INV-39
JRX104745,2022-09-05,6.68,53440.0,M,G-Location 4,Yerevan,INV-40
QKY428055,2022-09-05,0.31,620.0,M,G-Location 2,Yerevan,INV-41
DUT720889,2022-09-05,4.65,11625.0,F,G-Location 2,Yerevan,INV-42
FKJ554720,2022-09-05,3.16,25280.0,F,G-Location 1,Yerevan,INV-43
JAM850980,2022-09-05,6.36,38160.0,F,G-Location 4,Yerevan,INV-44
RKC599892,2022-09-05,2.74,6850.000000000001,M,G-Location 3,Yerevan,INV-45
BLR955078,2022-09-05,6.95,17375.0,F,G-Location 4,Yerevan,INV-46
LTF456810,2022-09-05,6.45,38700.0,F,G-Location 5,Yerevan,INV-47
UHQ264423,2022-09-05,0.68,3740.0000000000005,F,G-Location 5,Yerevan,INV-48
OVN461937,2022-09-05,7.18,43080.0,F,G-Location 1,Yerevan,INV-49
PUL836807,2022-09-05,1.3,10400.0,F,G-Location 5,Yerevan,INV-50
COG533445,2022-09-05,5.28,42240.0,M,G-Location 4,Yerevan,INV-51
VBI765769,2022-09-05,0.3,1800.0,M,G-Location 5,Yerevan,INV-52
JNP624987,2022-09-05,2.73,5460.0,M,G-Location 4,Yerevan,INV-53
MEH524143,2022-09-05,2.83,7075.0,F,G-Location 2,Yerevan,INV-54
QRI951948,2022-09-05,1.94,10670.0,M,G-Location 5,Yerevan,INV-55
NRE560548,2022-09-05,6.7,43550.0,M,G-Location 3,Yerevan,INV-56
XDK579789,2022-09-05,1.83,10980.0,F,G-Location 3,Yerevan,INV-57
HXT870485,2022-09-05,7.74,46440.0,M,G-Location 2,Yerevan,INV-58
ZQE879793,2022-09-05,6.8,34000.0,F,G-Location 2,Yerevan,INV-59
JGQ238585,2022-09-05,4.7,28200.0,M,G-Location 5,Yerevan,INV-60
TPG936597,2022-09-05,7.65,45900.0,M,G-Location 1,Yerevan,INV-61
YVD321833,2022-09-05,2.98,19370.0,M,G-Location 1,Yerevan,INV-62
MBA274150,2022-09-05,3.02,6040.0,M,G-Location 4,Yerevan,INV-63
BLX455405,2022-09-05,1.16,5800.0,M,G-Location 4,Yerevan,INV-64
NKR698256,2022-09-05,0.44,2640.0,M,G-Location 4,Yerevan,INV-65
ZGF693332,2022-09-05,0.22,1210.0,F,G-Location 1,Yerevan,INV-66
BZJ874843,2022-09-05,4.54,27240.0,M,G-Location 1,Yerevan,INV-67
KVI209792,2022-09-05,6.86,37730.0,F,G-Location 2,Yerevan,INV-68
DRF634534,2022-09-05,4.54,11350.0,M,G-Location 1,Yerevan,INV-69
DRF634534,2022-09-05,1.87,14960.0,F,G-Location 3,Yerevan,INV-70
OHG244270,2022-09-05,5.9,32450.000000000004,F,G-Location 5,Yerevan,INV-71
DBF577963,2022-09-05,6.69,33450.0,F,G-Location 2,Yerevan,INV-72
RNM922172,2022-09-05,6.09,30450.0,F,G-Location 5,Yerevan,INV-73
FEO203605,2022-09-05,2.85,7125.0,F,G-Location 2,Yerevan,INV-74
REV549696,2022-09-05,2.45,4900.0,M,G-Location 3,Yerevan,INV-75
YRR930155,2022-09-05,3.62,23530.0,M,G-Location 2,Yerevan,INV-76
IJX373426,2022-09-05,3.42,17100.0,F,G-Location 1,Yerevan,INV-77
QHY996856,2022-09-05,6.48,35640.0,F,G-Location 1,Yerevan,INV-78
TZD760839,2022-09-05,6.98,13960.0,F,G-Location 3,Yerevan,INV-79
INF778836,2022-09-05,3.84,23040.0,M,G-Location 4,Yerevan,INV-80
RXB785558,2022-09-05,2.44,12200.0,F,G-Location 3,Yerevan,INV-81
LEU526793,2022-09-05,4.25,25500.0,M,G-Location 3,Yerevan,INV-82
ZMK764440,2022-09-05,7.04,45760.0,M,G-Location 1,Yerevan,INV-83
ULQ783377,2022-09-05,4.92,39360.0,F,G-Location 4,Yerevan,INV-84
YUU458900,2022-09-05,6.37,35035.0,F,G-Location 3,Yerevan,INV-85
ECZ911304,2022-09-05,3.12,6240.0,M,G-Location 1,Yerevan,INV-86
IPI375779,2022-09-05,7.67,38350.0,M,G-Location 5,Yerevan,INV-87
BWS778510,2022-09-05,3.59,21540.0,F,G-Location 2,Yerevan,INV-88
DUP552666,2022-09-05,7.06,38830.0,F,G-Location 1,Yerevan,INV-89
HFI431547,2022-09-05,5.1,12750.0,M,G-Location 1,Yerevan,INV-90
RKS483240,2022-09-05,1.81,3620.0,M,G-Location 1,Yerevan,INV-91
DDT625695,2022-09-05,1.02,5610.0,F,G-Location 1,Yerevan,INV-92
GMA134675,2022-09-05,1.43,9295.0,F,G-Location 5,Yerevan,INV-93
XZF813575,2022-09-05,0.88,2200.0,F,G-Location 5,Yerevan,INV-94
PYE407524,2022-09-05,0.29,2320.0,M,G-Location 5,Yerevan,INV-95
LJN443871,2022-09-05,3.16,15800.0,F,G-Location 5,Yerevan,INV-96
GWM888137,2022-09-05,3.98,25870.0,M,G-Location 3,Yerevan,INV-97
SNF957484,2022-09-05,2.76,17940.0,M,G-Location 5,Yerevan,INV-98
EHN503317,2022-09-05,1.35,6750.0,F,G-Location 4,Yerevan,INV-99
HZJ384560,2022-09-05,6.31,15774.999999999998,M,G-Location 1,Yerevan,INV-100
BAJ698151,2022-09-06,0.13,650.0,F,G-Location 2,Yerevan,INV-1
OVP343989,2022-09-06,3.49,22685.0,F,G-Location 3,Yerevan,INV-2
ZFN264133,2022-09-06,3.72,9300.0,F,G-Location 2,Yerevan,INV-3
PDB227956,2022-09-06,2.71,21680.0,F,G-Location 2,Yerevan,INV-4
JMP850605,2022-09-06,2.6,6500.0,F,G-Location 3,Yerevan,INV-5
ZIT549457,2022-09-06,3.44,20640.0,M,G-Location 5,Yerevan,INV-6
GIG611119,2022-09-06,4.77,28619.999999999996,F,G-Location 3,Yerevan,INV-7
BTS883808,2022-09-06,0.46,2530.0,M,G-Location 2,Yerevan,INV-8
EBA332189,2022-09-06,4.03,10075.0,M,G-Location 3,Yerevan,INV-9
RVO146634,2022-09-06,1.36,10880.0,F,G-Location 4,Yerevan,INV-10
IJX373426,2022-09-06,1.67,8350.0,F,G-Location 2,Yerevan,INV-11
NEV908526,2022-09-06,3.16,6320.0,M,G-Location 1,Yerevan,INV-12
YFM720978,2022-09-06,6.06,33330.0,M,G-Location 3,Yerevan,INV-13
EQH498613,2022-09-06,0.23,1495.0,M,G-Location 4,Yerevan,INV-14
CHO530269,2022-09-06,7.91,63280.0,M,G-Location 3,Yerevan,INV-15
FHS259501,2022-09-06,2.71,21680.0,M,G-Location 5,Yerevan,INV-16
WTE352100,2022-09-06,6.85,54800.0,M,G-Location 3,Yerevan,INV-17
KZE195215,2022-09-06,4.24,23320.0,F,G-Location 4,Yerevan,INV-18
HIN504996,2022-09-06,0.75,4500.0,M,G-Location 4,Yerevan,INV-19
SIQ114455,2022-09-06,5.0,40000.0,M,G-Location 4,Yerevan,INV-20
RAF508711,2022-09-06,0.27,2160.0,M,G-Location 5,Yerevan,INV-21
WAF162416,2022-09-06,2.83,16980.0,M,G-Location 2,Yerevan,INV-22
XCC307934,2022-09-06,3.28,6560.0,F,G-Location 5,Yerevan,INV-23
UKL610477,2022-09-06,3.04,7600.0,F,G-Location 1,Yerevan,INV-24
VDY688455,2022-09-06,0.51,1020.0,F,G-Location 1,Yerevan,INV-25
XKE355294,2022-09-06,1.26,3150.0,M,G-Location 2,Yerevan,INV-26
JKX218886,2022-09-06,1.55,10075.0,F,G-Location 2,Yerevan,INV-27
GMM734798,2022-09-06,4.64,11600.0,M,G-Location 2,Yerevan,INV-28
QKY428055,2022-09-06,7.79,42845.0,M,G-Location 3,Yerevan,INV-29
OMH269184,2022-09-06,1.46,2920.0,M,G-Location 3,Yerevan,INV-30
STT677419,2022-09-06,6.45,16125.0,F,G-Location 4,Yerevan,INV-31
SPO259429,2022-09-06,3.91,31280.0,F,G-Location 2,Yerevan,INV-32
BWR501123,2022-09-06,0.6,3300.0,M,G-Location 2,Yerevan,INV-33
JWA426555,2022-09-06,2.54,6350.0,M,G-Location 4,Yerevan,INV-34
YNW866090,2022-09-06,3.32,21580.0,F,G-Location 1,Yerevan,INV-35
SCQ139691,2022-09-06,5.01,10020.0,F,G-Location 2,Yerevan,INV-36
CJJ597998,2022-09-06,3.56,28480.0,M,G-Location 1,Yerevan,INV-37
PAG202015,2022-09-06,4.82,9640.0,M,G-Location 4,Yerevan,INV-38
ALK220104,2022-09-06,3.81,7620.0,F,G-Location 3,Yerevan,INV-39
NVX739035,2022-09-06,6.98,13960.0,M,G-Location 3,Yerevan,INV-40
RQL536819,2022-09-06,3.25,26000.0,F,G-Location 3,Yerevan,INV-41
NUZ596095,2022-09-06,5.08,40640.0,F,G-Location 5,Yerevan,INV-42
PGP688361,2022-09-06,5.8,34800.0,M,G-Location 5,Yerevan,INV-43
TXA435445,2022-09-06,7.98,39900.0,M,G-Location 3,Yerevan,INV-44
NXW446508,2022-09-06,3.13,15650.0,M,G-Location 2,Yerevan,INV-45
WYP812426,2022-09-06,3.33,26640.0,F,G-Location 4,Yerevan,INV-46
QXB770513,2022-09-06,7.19,35950.0,F,G-Location 3,Yerevan,INV-47
TDE159809,2022-09-06,4.51,11275.0,F,G-Location 2,Yerevan,INV-48
NQK765357,2022-09-06,5.64,33840.0,M,G-Location 4,Yerevan,INV-49
SFQ820015,2022-09-06,1.73,4325.0,F,G-Location 4,Yerevan,INV-50
QZK283345,2022-09-06,1.53,7650.0,F,G-Location 3,Yerevan,INV-51
RLO572534,2022-09-06,6.17,49360.0,F,G-Location 2,Yerevan,INV-52
FTZ517348,2022-09-06,2.68,14740.0,F,G-Location 4,Yerevan,INV-53
LJN443871,2022-09-06,4.1,24599.999999999996,F,G-Location 5,Yerevan,INV-54
LID229655,2022-09-06,2.72,5440.0,F,G-Location 4,Yerevan,INV-55
JMP850605,2022-09-06,7.12,42720.0,M,G-Location 1,Yerevan,INV-56
RCK687530,2022-09-06,4.81,9620.0,F,G-Location 5,Yerevan,INV-57
RLT630950,2022-09-06,7.37,36850.0,M,G-Location 5,Yerevan,INV-58
YHC768246,2022-09-06,2.53,13914.999999999998,F,G-Location 1,Yerevan,INV-59
FAH624635,2022-09-06,7.73,19325.0,F,G-Location 3,Yerevan,INV-60
BVM421078,2022-09-06,0.15,900.0,M,G-Location 5,Yerevan,INV-61
LDH282885,2022-09-06,1.7,4250.0,F,G-Location 1,Yerevan,INV-62
MKS100395,2022-09-06,2.04,16320.0,F,G-Location 3,Yerevan,INV-63
ZNO659438,2022-09-06,7.03,42180.0,M,G-Location 3,Yerevan,INV-64
LJY130908,2022-09-06,6.74,37070.0,M,G-Location 2,Yerevan,INV-65
DVH137430,2022-09-06,7.35,36750.0,M,G-Location 3,Yerevan,INV-66
VAK166047,2022-09-06,7.97,63760.0,F,G-Location 5,Yerevan,INV-67
PDK688626,2022-09-06,6.53,52240.0,F,G-Location 3,Yerevan,INV-68
ESP111559,2022-09-06,7.05,56400.0,F,G-Location 5,Yerevan,INV-69
GKF500971,2022-09-06,5.97,14925.0,M,G-Location 3,Yerevan,INV-70
CPF624854,2022-09-06,3.49,19195.0,M,G-Location 4,Yerevan,INV-71
WNI925968,2022-09-06,5.2,28600.0,F,G-Location 1,Yerevan,INV-72
WNQ763934,2022-09-06,0.61,3965.0,M,G-Location 2,Yerevan,INV-73
YHE849231,2022-09-06,5.44,43520.0,M,G-Location 4,Yerevan,INV-74
HFO188555,2022-09-06,5.5,27500.0,M,G-Location 2,Yerevan,INV-75
YEM970226,2022-09-06,3.41,18755.0,M,G-Location 3,Yerevan,INV-76
SZF595134,2022-09-06,3.16,17380.0,M,G-Location 3,Yerevan,INV-77
EDW126132,2022-09-06,3.92,7840.0,F,G-Location 2,Yerevan,INV-78
WOD690746,2022-09-06,7.68,61440.0,F,G-Location 3,Yerevan,INV-79
JUW872923,2022-09-06,0.51,4080.0,F,G-Location 4,Yerevan,INV-80
TTV562720,2022-09-06,5.78,11560.0,M,G-Location 3,Yerevan,INV-81
FPG238380,2022-09-06,2.53,12649.999999999998,F,G-Location 2,Yerevan,INV-82
IUF900508,2022-09-06,6.79,13580.0,F,G-Location 4,Yerevan,INV-83
JNW631954,2022-09-06,1.54,7700.0,F,G-Location 2,Yerevan,INV-84
KCR707895,2022-09-06,7.36,44160.0,F,G-Location 4,Yerevan,INV-85
AQH120350,2022-09-06,3.99,21945.0,M,G-Location 2,Yerevan,INV-86
MPE861006,2022-09-06,1.06,5830.0,M,G-Location 4,Yerevan,INV-87
IJE152115,2022-09-06,2.01,10049.999999999998,F,G-Location 5,Yerevan,INV-88
ALN161735,2022-09-06,5.23,13075.000000000002,M,G-Location 2,Yerevan,INV-89
CXH630485,2022-09-06,2.07,5175.0,F,G-Location 4,Yerevan,INV-90
FAZ411502,2022-09-06,5.06,27829.999999999996,F,G-Location 5,Yerevan,INV-91
AXM110640,2022-09-06,4.84,38720.0,M,G-Location 3,Yerevan,INV-92
ULQ783377,2022-09-06,2.14,13910.0,F,G-Location 1,Yerevan,INV-93
BWL490393,2022-09-06,7.3,47450.0,M,G-Location 5,Yerevan,INV-94
GRP889450,2022-09-06,1.8,11700.0,M,G-Location 2,Yerevan,INV-95
CVS206241,2022-09-06,3.97,7940.0,M,G-Location 5,Yerevan,INV-96
SPO259429,2022-09-06,7.43,37150.0,F,G-Location 4,Yerevan,INV-97
HTL643498,2022-09-06,3.63,23595.0,M,G-Location 1,Yerevan,INV-98
AWF345254,2022-09-06,7.12,17800.0,M,G-Location 5,Yerevan,INV-99
RVO943915,2022-09-06,0.26,1690.0,M,G-Location 4,Yerevan,INV-100
ALS628230,2022-09-07,1.59,12720.0,F,G-Location 1,Yerevan,INV-1
USA327924,2022-09-07,2.94,23520.0,M,G-Location 4,Yerevan,INV-2
YKC215761,2022-09-07,2.49,6225.000000000001,F,G-Location 5,Yerevan,INV-3
DKZ905878,2022-09-07,0.57,2849.9999999999995,F,G-Location 5,Yerevan,INV-4
BHP462442,2022-09-07,3.0,18000.0,M,G-Location 3,Yerevan,INV-5
QLB705562,2022-09-07,3.74,20570.0,F,G-Location 2,Yerevan,INV-6
IQL791339,2022-09-07,1.12,5600.000000000001,F,G-Location 1,Yerevan,INV-7
HOE253316,2022-09-07,4.89,24450.0,M,G-Location 1,Yerevan,INV-8
RPB470888,2022-09-07,0.38,950.0,F,G-Location 4,Yerevan,INV-9
PKE560821,2022-09-07,7.55,49075.0,F,G-Location 1,Yerevan,INV-10
LGU158787,2022-09-07,1.1,8800.0,M,G-Location 4,Yerevan,INV-11
QEN173029,2022-09-07,5.96,35760.0,F,G-Location 2,Yerevan,INV-12
ZUC559250,2022-09-07,7.37,36850.0,M,G-Location 1,Yerevan,INV-13
QUG120466,2022-09-07,7.9,47400.0,F,G-Location 5,Yerevan,INV-14
HIS753470,2022-09-07,1.96,9800.0,F,G-Location 2,Yerevan,INV-15
IDR413135,2022-09-07,1.58,3160.0,M,G-Location 4,Yerevan,INV-16
RAF508711,2022-09-07,0.77,6160.0,F,G-Location 2,Yerevan,INV-17
DFG414695,2022-09-07,7.19,43140.0,M,G-Location 1,Yerevan,INV-18
KHI765884,2022-09-07,2.13,17040.0,F,G-Location 4,Yerevan,INV-19
LEJ235424,2022-09-07,4.8,31200.0,F,G-Location 2,Yerevan,INV-20
SJF937445,2022-09-07,7.76,62080.0,F,G-Location 1,Yerevan,INV-21
TEZ795570,2022-09-07,7.3,36500.0,M,G-Location 2,Yerevan,INV-22
HUK332806,2022-09-07,7.49,37450.0,M,G-Location 1,Yerevan,INV-23
EZV598566,2022-09-07,5.82,14550.0,M,G-Location 1,Yerevan,INV-24
ISF235383,2022-09-07,2.53,16445.0,M,G-Location 5,Yerevan,INV-25
UCG525096,2022-09-07,1.77,10620.0,M,G-Location 3,Yerevan,INV-26
TTA391209,2022-09-07,6.03,15075.0,F,G-Location 1,Yerevan,INV-27
MYJ280199,2022-09-07,1.58,10270.0,F,G-Location 2,Yerevan,INV-28
WLT663821,2022-09-07,4.12,22660.0,M,G-Location 1,Yerevan,INV-29
IGV500087,2022-09-07,2.66,13300.0,F,G-Location 3,Yerevan,INV-30
JPM357887,2022-09-07,1.6,9600.0,M,G-Location 3,Yerevan,INV-31
AHE477835,2022-09-07,5.08,27940.0,F,G-Location 1,Yerevan,INV-32
JAD277523,2022-09-07,5.24,28820.0,F,G-Location 2,Yerevan,INV-33
ZSC455936,2022-09-07,1.82,11830.0,F,G-Location 2,Yerevan,INV-34
WKZ198749,2022-09-07,3.36,21840.0,F,G-Location 1,Yerevan,INV-35
AHM324187,2022-09-07,6.14,30700.0,F,G-Location 2,Yerevan,INV-36
PMB951793,2022-09-07,2.22,5550.000000000001,F,G-Location 3,Yerevan,INV-37
UTW642140,2022-09-07,0.34,1870.0000000000002,F,G-Location 3,Yerevan,INV-38
GEB645224,2022-09-07,3.75,7500.0,F,G-Location 2,Yerevan,INV-39
OCA922132,2022-09-07,1.72,3440.0,M,G-Location 4,Yerevan,INV-40
UUP900914,2022-09-07,7.74,61920.0,F,G-Location 5,Yerevan,INV-41
NLP760137,2022-09-07,4.87,24350.0,F,G-Location 4,Yerevan,INV-42
JMW444903,2022-09-07,0.57,1424.9999999999998,F,G-Location 1,Yerevan,INV-43
TQA223199,2022-09-07,4.28,21400.0,F,G-Location 3,Yerevan,INV-44
DWD461553,2022-09-07,5.04,32760.0,M,G-Location 4,Yerevan,INV-45
EDJ336641,2022-09-07,1.94,15520.0,F,G-Location 1,Yerevan,INV-46
UYI959680,2022-09-07,4.19,27235.000000000004,M,G-Location 2,Yerevan,INV-47
WNI925968,2022-09-07,0.63,1575.0,M,G-Location 2,Yerevan,INV-48
VKM381259,2022-09-07,0.19,380.0,M,G-Location 1,Yerevan,INV-49
AZQ539832,2022-09-07,6.48,16200.000000000002,M,G-Location 5,Yerevan,INV-50
UVL748288,2022-09-07,1.92,15360.0,M,G-Location 5,Yerevan,INV-51
WYC232788,2022-09-07,7.63,41965.0,F,G-Location 5,Yerevan,INV-52
SMJ881835,2022-09-07,1.0,2500.0,M,G-Location 3,Yerevan,INV-53
ZGK927911,2022-09-07,3.18,19080.0,F,G-Location 4,Yerevan,INV-54
RQL536819,2022-09-07,2.09,12540.0,M,G-Location 2,Yerevan,INV-55
GNX261826,2022-09-07,4.59,29835.0,M,G-Location 4,Yerevan,INV-56
UEN796425,2022-09-07,0.76,6080.0,F,G-Location 5,Yerevan,INV-57
